order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count
ORD-955799,2022-07-01,23:34:48,Returned,Mobile App,CUST-020483,Lauren Schmidt,20,Male,Business,Loyal,Juanbury,Wales,UK,West,47043,Credit Card,Refunded,GBP,Express,WH-004,,,Cancelled,Returned,Product Not as Expected,,,,TikTok,,SAVE45,0,0,4,766.2,0.0,153.24,12.33,931.77,275.8,643.64,69.08,6428.22,True,6
ORD-156868,2022-09-19,16:32:52,Returned,Website,CUST-006687,Ryan Johnson,53,Female,Consumer,Loyal,Mallorymouth,Lower Saxony,Germany,North,68770,Credit Card,Refunded,EUR,Standard,WH-002,,,Cancelled,Returned,Other,,,,Instagram,Insta_Stories,SAVE25,0,0,9,1952.9100000000003,0.0,371.04,21.090000000000003,2345.04,1077.7400000000002,1246.21,53.14,7864.650000000001,True,8
ORD-873251,2024-10-08,20:30:17,Cancelled,Website,CUST-013070,John Wood,67,Female,VIP,Loyal,Port Timothy,New York,USA,East,49329,Bank Transfer,Failed,USD,Economy,WH-009,,,Cancelled,,,,,,Google Ads,Google_Search_Q1,,0,0,5,663.91,0.0,46.48,3.53,713.92,350.63,359.76,50.39,6839.33,True,7
ORD-471781,2024-03-06,08:59:27,Completed,Marketplace,CUST-013189,Janet Long,70,Female,VIP,Loyal,East Aliciaberg,Manitoba,Canada,Central,29006,Debit Card,Paid,CAD,Economy,WH-011,9.0,9.0,On Time,,,3.7,Positive,Satisfied with the purchase.,TikTok,,,140,134,6,1545.04,320.29,159.22,16.5,1400.47,793.47,590.5,42.16,18701.72,True,9
ORD-958753,2021-05-11,16:57:43,Completed,Mobile App,CUST-012591,Samantha Garner,27,Male,Consumer,Loyal,West Anaborough,Ohio,USA,Central,18619,Bank Transfer,Paid,USD,Economy,WH-004,10.0,10.0,On Time,,,3.7,Positive,Good value for money.,Instagram,,SAVE36,63,23,4,620.87,52.26,39.81,21.78,630.2,220.64,387.78,61.53,5725.93,True,7
ORD-328220,2024-02-25,07:00:24,Cancelled,Mobile App,CUST-015505,Jenna Sullivan,27,Female,Premium,Loyal,East Masonport,New York,USA,East,24219,Bank Transfer,Failed,USD,Economy,WH-011,,,Cancelled,,,,,,TikTok,,,0,0,5,885.61,0.0,61.99999999999999,13.380000000000004,960.99,409.89,537.72,55.95,4449.28,True,5
ORD-905518,2025-04-05,03:20:58,Completed,Marketplace,CUST-002071,Garrett Hodge,24,Female,VIP,Loyal,Port Benjamin,Abu Dhabi,UAE,South,10123,Credit Card,Paid,AED,Economy,WH-006,12.0,8.0,Delayed,,,3.7,Positive,Met my expectations. Would recommend.,Affiliate,,,118,33,8,1187.9,89.19,54.94,29.27,1182.92,521.19,632.4599999999999,53.47,3234.33,True,4
ORD-487852,2023-03-03,04:12:31,Completed,Website,CUST-016605,Melissa Le,37,Male,Consumer,Loyal,Stevenburgh,Abu Dhabi,UAE,South,61403,Cash on Delivery,Paid,AED,Standard,WH-013,3.0,4.0,Early,,,4.1,Positive,"Product is okay, nothing special but works.",Facebook Ads,,,71,51,6,690.12,32.85,32.87,28.06,718.2,297.27,392.87,54.7,4370.900000000001,True,7
ORD-142330,2024-10-21,06:52:25,Completed,Website,CUST-016208,Denise Lee,73,Male,Business,Loyal,Michelleberg,Florida,USA,South,65041,Debit Card,Paid,USD,Standard,WH-013,7.0,7.0,On Time,,,3.9,Positive,"Product is okay, nothing special but works.",Organic Search,,,17,5,1,180.6,23.18,11.02,6.36,174.8,82.93,85.51,48.92,7369.24,True,8
ORD-742104,2022-01-04,23:26:31,Completed,Mobile App,CUST-015228,Michael Carter,44,Female,Consumer,Loyal,Barnestown,Hesse,Germany,Central,76197,Debit Card,Paid,EUR,Express,WH-009,1.0,1.0,On Time,,,3.5,Positive,Good value for money.,Instagram,,,103,93,4,874.4,18.57,162.61,12.28,1030.72,339.8,678.64,65.84,7677.22,True,6
ORD-938320,2025-12-24,13:40:40,Completed,Marketplace,CUST-006164,Paige Krause,25,Female,Consumer,Loyal,Wallview,Texas,USA,South,62703,Debit Card,Paid,USD,Standard,WH-005,4.0,4.0,On Time,,,3.5,Positive,Decent quality for the price.,Organic Search,Default_Campaign,,66,57,5,871.6099999999999,276.62,41.65,29.55,666.19,357.54,279.1,41.89,14342.23,True,9
ORD-381812,2024-07-23,12:30:35,Completed,Social Media,CUST-007681,Sandra Martin,43,Male,Consumer,Loyal,South Troy,Western Australia,Australia,West,6299,Digital Wallet,Paid,AUD,Express,WH-015,3.0,3.0,On Time,,,4.4,Positive,Met my expectations. Would recommend.,Instagram,,,340,222,12,4284.27,1229.2299999999998,305.49999999999994,47.48,3408.02,2396.8,963.74,28.28,10704.62,True,5
ORD-988661,2024-01-25,19:06:48,Returned,Website,CUST-012337,Steven Murphy,38,Male,Premium,Loyal,Grayfort,California,USA,West,13765,Buy Now Pay Later,Refunded,USD,Standard,WH-017,,,Cancelled,Returned,Defective Product,,,,Google Ads,Google_Search_Q1,,0,0,3,1017.7,0.0,71.24000000000001,5.640000000000001,1094.58,536.76,552.1800000000001,50.45,16888.58,True,10
ORD-127217,2021-11-17,13:32:06,Returned,Social Media,CUST-000808,Donna Carroll,55,Male,Consumer,Loyal,Michaelshire,Maharashtra,India,West,11218,Buy Now Pay Later,Refunded,INR,Standard,WH-004,,,Cancelled,Returned,Defective Product,,,,Referral,,,0,0,3,602.7,0.0,108.49,3.81,715.0,338.37,372.82,52.14,9210.75,True,12
ORD-912726,2021-01-28,03:22:34,Completed,Marketplace,CUST-004048,Robert Harris,74,Male,Premium,Loyal,Emilyside,Michigan,USA,Central,79735,Credit Card,Paid,USD,Standard,WH-013,6.0,6.0,On Time,,,4.2,Positive,Satisfied with the purchase.,Organic Search,Default_Campaign,,179,73,5,1845.19,200.62,115.12,31.630000000000003,1791.3200000000002,886.16,873.5299999999999,48.76,5118.54,True,5
ORD-501755,2023-11-13,10:38:54,Completed,Mobile App,CUST-023447,Julia Allen,47,Female,Consumer,Loyal,Dorothyview,Ohio,USA,Central,26135,Credit Card,Paid,USD,Economy,WH-005,8.0,8.0,On Time,,,3.5,Positive,Good product. Works as expected.,Instagram,,,107,85,3,1156.73,159.68,69.78999999999999,8.94,1075.78,473.52,593.32,55.15,13625.63,True,10
ORD-668518,2023-02-13,13:18:59,Completed,Marketplace,CUST-013290,Whitney Joseph,70,Male,Consumer,Loyal,Catherineside,Northern Ireland,UK,West,21793,Debit Card,Paid,GBP,Standard,WH-017,3.0,3.0,On Time,,,4.1,Positive,Good value for money.,Facebook Ads,FB_Dynamic,,150,33,7,1368.87,129.98000000000002,247.78000000000003,15.28,1501.9499999999998,474.59,1012.08,67.38,9928.12,True,8
ORD-304633,2021-03-13,07:10:43,Completed,Mobile App,CUST-005703,Daisy Newman,65,Female,Premium,Loyal,New Joseph,Dubai,UAE,South,74429,Credit Card,Paid,AED,Standard,WH-005,2.0,3.0,Early,,,4.0,Positive,Satisfied with the purchase.,Direct,Default_Campaign,,100,69,7,1044.93,105.08,46.99,14.79,1001.63,411.01,575.8299999999999,57.49,7750.87,True,8
ORD-216922,2021-09-07,10:39:00,Returned,Mobile App,CUST-007718,Lori Johnson,54,Male,Consumer,Loyal,West Andrewborough,Maharashtra,India,West,30794,Credit Card,Refunded,INR,Economy,WH-015,,,Cancelled,Returned,Other,,,,Instagram,,SAVE12,0,0,4,301.3,0.0,54.23,6.23,361.76,135.84,219.69,60.73,2940.47,True,5
ORD-455436,2023-02-23,16:17:24,Completed,Social Media,CUST-005228,Patricia Craig,30,Female,Consumer,Loyal,Sotofort,Pennsylvania,USA,East,98462,Digital Wallet,Paid,USD,Same Day,WH-006,1.0,1.0,On Time,,,4.5,Positive,Excellent customer service and amazing product.,Direct,,,45,38,4,451.66,56.8,27.64,33.849999999999994,456.35,191.92,230.58,50.53,9044.2,True,9
ORD-262756,2022-12-04,22:15:53,Completed,Mobile App,CUST-022936,Joshua Duke,56,Female,Premium,Returning,Whiteton,Abu Dhabi,UAE,South,96069,Buy Now Pay Later,Paid,AED,Standard,WH-011,6.0,6.0,On Time,,,4.0,Positive,"Product is okay, nothing special but works.",Direct,,,84,31,7,1075.32,296.94,38.91,26.47,843.76,488.4699999999999,328.82,38.97,1182.84,True,2
ORD-230694,2025-08-20,18:08:45,Completed,Marketplace,CUST-016662,Roberto Giles,28,Female,VIP,Loyal,New Kylestad,California,USA,West,92710,Credit Card,Paid,USD,Economy,WH-018,8.0,8.0,On Time,,,3.5,Positive,Satisfied with the purchase.,Organic Search,,,105,79,5,1097.04,119.74,68.41,13.27,1058.98,424.2,621.51,58.69,5386.1900000000005,True,6
ORD-734182,2022-02-24,23:41:15,Completed,Website,CUST-011170,William Martinez,61,Female,Consumer,Returning,Port Curtisland,Dubai,UAE,South,73344,Cash on Delivery,Paid,AED,Express,WH-018,3.0,3.0,On Time,,,3.4,Neutral,Quality could be improved.,Referral,Friend_Invite,,95,27,9,967.9,91.9,43.81,35.45,955.26,430.34,489.47,51.24,3848.76,True,3
ORD-956538,2025-01-11,12:20:14,Completed,Marketplace,CUST-021653,Jennifer Jones,69,Male,Premium,Loyal,Michelleside,Wales,UK,West,33268,Bank Transfer,Paid,GBP,Economy,WH-008,7.0,7.0,On Time,,,3.3,Neutral,Mixed feelings about this purchase.,Facebook Ads,,,77,62,6,820.71,174.18,129.31,1.9400000000000004,777.78,507.09,268.75,34.55,9796.39,True,10
ORD-261964,2024-11-08,08:19:43,Completed,Mobile App,CUST-023987,Whitney Davenport,71,Male,Premium,Loyal,Lake Lori,New York,USA,East,45872,Credit Card,Pending,USD,Standard,WH-016,7.0,7.0,On Time,,,3.9,Positive,Good product. Works as expected.,Organic Search,,,92,84,15,1036.2,222.77,56.94,59.47,929.84,412.19,458.18,49.28,6563.91,True,8
ORD-653408,2025-11-24,14:34:01,Completed,Mobile App,CUST-021100,Jeffery Griffin,57,Male,Consumer,Loyal,Jesusport,Queensland,Australia,North,67258,Credit Card,Paid,AUD,Express,WH-004,2.0,2.0,On Time,,,3.7,Positive,Good product. Works as expected.,Direct,Default_Campaign,,90,51,8,1193.53,414.4,77.92,44.4,901.45,456.35,400.7000000000001,44.45,7317.73,True,5
ORD-307192,2021-09-29,18:46:10,Completed,Social Media,CUST-023511,Keith Michael,56,Female,Consumer,Loyal,South Kathyside,New York,USA,East,35221,Credit Card,Paid,USD,Economy,WH-010,5.0,5.0,On Time,,,3.9,Positive,Good value for money.,Referral,,,9,3,1,96.46,14.18,5.76,4.01,92.05,35.46,52.58,57.12,16208.36,True,9
ORD-375070,2022-11-10,04:08:44,Completed,Social Media,CUST-005588,Raymond Kim,70,Male,VIP,Loyal,Kellybury,North Rhine,Germany,West,44744,Credit Card,Paid,EUR,Same Day,WH-010,0.0,0.0,On Time,,,4.4,Positive,Satisfied with the purchase.,Referral,Referral_Program,,348,274,12,5638.63,2723.69,553.84,19.17,3487.95,2851.99,616.79,17.68,6219.719999999999,True,4
ORD-414106,2023-06-25,01:04:27,Completed,Mobile App,CUST-000969,Gina Powell,36,Female,Consumer,Returning,Marktown,Texas,USA,South,74894,PayPal,Paid,USD,Standard,WH-016,3.0,3.0,On Time,,,3.1,Neutral,Not what I expected but it's okay.,Email Marketing,,,9,2,1,100.76,14.47,6.04,5.84,98.17,56.4,35.93,36.6,2067.8900000000003,True,3
ORD-697078,2023-12-16,06:27:47,Completed,Marketplace,CUST-013132,Rachel Smith,41,Male,Premium,Loyal,Christinahaven,Northern Ireland,UK,West,26040,PayPal,Paid,GBP,Economy,WH-016,5.0,5.0,On Time,,,3.2,Neutral,Average product. Could be better.,Affiliate,,,88,42,6,1285.0,557.14,145.57,11.89,885.3199999999999,717.53,155.9,17.61,4588.219999999999,True,5
ORD-137883,2024-02-07,07:52:29,Completed,Website,CUST-000682,Danielle Jones,29,Male,Premium,Loyal,Port Courtney,Texas,USA,South,12888,Cash on Delivery,Paid,USD,Economy,WH-011,5.0,5.0,On Time,,,3.3,Neutral,Not what I expected but it's okay.,Referral,,,150,24,7,1659.04,271.79,97.11,15.88,1500.24,736.9300000000001,747.4300000000001,49.82,9465.44,True,12
ORD-398102,2025-08-28,16:46:59,Completed,Mobile App,CUST-002329,Tiffany Stewart,51,Female,Consumer,Loyal,Simpsonshire,Pennsylvania,USA,East,45716,Bank Transfer,Paid,USD,Same Day,WH-003,3.0,0.0,Delayed,,,3.6,Positive,Good value for money.,Facebook Ads,,,185,82,10,1846.94,172.61999999999998,117.2,64.71000000000001,1856.23,722.54,1068.98,57.59,9695.81,True,8
ORD-344696,2022-09-20,20:46:17,Pending,Social Media,CUST-020243,Michael Thomas,25,Male,Premium,Loyal,North Lauraport,Lower Saxony,Germany,North,55722,Credit Card,Pending,EUR,Express,WH-014,,,Cancelled,,,,,,Direct,Default_Campaign,,0,0,12,2061.49,423.41,311.23,31.1,1980.4100000000003,902.49,1046.82,52.86,12219.71,True,9
ORD-924507,2021-09-13,09:55:57,Completed,Mobile App,CUST-012876,Jennifer Bennett,40,Non-Binary,Consumer,Loyal,West Lucas,Illinois,USA,Central,10404,Digital Wallet,Paid,USD,Standard,WH-006,6.0,4.0,Delayed,,,3.1,Neutral,Product has some issues but it works.,Direct,,,39,36,4,393.13,42.91,24.51,18.0,392.73,189.07,185.66,47.27,9795.14,True,7
ORD-210401,2023-04-15,12:38:40,Returned,Website,CUST-011755,Sabrina Myers,64,Non-Binary,Business,Loyal,Lewismouth,Michigan,USA,Central,56513,Debit Card,Refunded,USD,Express,WH-002,,,Cancelled,Returned,Other,,,,TikTok,,,0,0,6,980.2,0.0,68.62,41.81,1090.63,471.26,577.56,52.96,14517.21,True,9
ORD-553553,2021-11-27,05:57:09,Cancelled,Mobile App,CUST-012445,Michael Warner,59,Male,Consumer,Loyal,New Marilynshire,Georgia,USA,South,72540,Digital Wallet,Failed,USD,Same Day,WH-014,,,Cancelled,,,,,,Google Ads,,,0,0,5,1179.14,0.0,82.53,34.02,1295.69,511.37,750.3,57.91,10931.77,True,9
ORD-946328,2022-04-24,21:25:03,Completed,Mobile App,CUST-005899,Barry Chen,64,Male,Consumer,Loyal,Port Jessica,Ontario,Canada,East,76160,Credit Card,Pending,CAD,Express,WH-017,1.0,1.0,On Time,,,2.8,Neutral,Product has some issues but it works.,Organic Search,,SAVE20,14,4,4,119.98,10.92,14.18,21.880000000000003,145.12,43.51,79.73,54.94,8203.37,True,7
ORD-120329,2022-12-18,20:16:24,Completed,Social Media,CUST-009681,Nicolas Clark,29,Male,Consumer,Loyal,Gonzalezshire,Ohio,USA,Central,54640,PayPal,Paid,USD,Standard,WH-007,4.0,4.0,On Time,,,3.3,Neutral,Average product. Could be better.,Organic Search,,,77,69,10,992.62,290.44,49.150000000000006,26.36,777.69,552.04,199.29,25.63,8460.640000000001,True,8
ORD-366875,2021-06-10,05:23:17,Completed,Social Media,CUST-002579,Christine Cole,39,Male,Consumer,Loyal,North Darlenemouth,Baden-Württemberg,Germany,South,32079,Debit Card,Paid,EUR,Standard,WH-015,5.0,7.0,Early,,,3.5,Positive,Satisfied with the purchase.,Email Marketing,,,23,19,1,242.24,47.82,36.94,4.5,235.86,106.64,124.72,52.88,13154.58,True,5
ORD-229355,2023-01-20,15:15:01,Completed,Mobile App,CUST-018350,Tracy Ramos,24,Male,Consumer,Returning,Masonton,England,UK,North,27113,Credit Card,Paid,GBP,Express,WH-013,1.0,1.0,On Time,,,3.5,Positive,Satisfied with the purchase.,Organic Search,,SAVE33,13,2,2,126.32,23.65,20.53,12.01,135.21,56.54,66.66,49.3,3019.65,True,3
ORD-524831,2022-12-06,00:25:23,Completed,Marketplace,CUST-004157,Jose Barnes,32,Male,Premium,Loyal,Melaniefort,Illinois,USA,Central,35037,Debit Card,Paid,USD,Economy,WH-004,10.0,10.0,On Time,,,4.5,Positive,Absolutely love this product! Exceeded all expectations.,Organic Search,Default_Campaign,SAVE25,23,21,5,400.15,180.42,15.38,0.6599999999999997,235.77,137.1,98.01,41.57,5316.78,True,6
ORD-277155,2025-09-30,22:49:00,Completed,Mobile App,CUST-000234,Leslie Hooper,42,Male,Consumer,Loyal,North Richardton,Texas,USA,South,73525,Digital Wallet,Paid,USD,Standard,WH-009,5.0,6.0,Early,,,3.6,Positive,Met my expectations. Would recommend.,Direct,Default_Campaign,,2,0,1,15.6,1.87,0.96,6.35,21.04,7.63,7.06,33.56,5022.9,True,8
ORD-375924,2021-06-30,12:50:03,Completed,Website,CUST-013149,Karen Garrett,46,Female,Premium,Loyal,Cindyfort,North Carolina,USA,South,6489,Debit Card,Paid,USD,Same Day,WH-014,0.0,1.0,Early,,,4.2,Positive,Satisfied with the purchase.,Google Ads,Google_Display,,64,28,6,631.1500000000001,70.16,39.27,44.89,645.15,267.07000000000005,333.19000000000005,51.65,13313.16,True,11
ORD-549564,2024-10-01,23:21:08,Completed,Mobile App,CUST-019441,Jennifer Greene,19,Male,Premium,Loyal,Christianshire,Texas,USA,South,13363,Credit Card,Paid,USD,Express,WH-005,2.0,2.0,On Time,,,3.5,Positive,Met my expectations. Would recommend.,Referral,,,245,74,7,2301.24,33.45,158.74,26.71,2453.24,1133.15,1293.38,52.72,14304.06,True,8
ORD-726199,2023-07-20,13:23:47,Completed,Mobile App,CUST-003210,Shannon Stephenson,41,Female,Consumer,Loyal,East Lindaland,Ohio,USA,Central,52937,Credit Card,Paid,USD,Express,WH-006,1.0,1.0,On Time,,,3.3,Neutral,Quality could be improved.,Google Ads,Google_Display,,8,7,4,85.88,16.99,4.82,14.59,88.3,28.96,44.75,50.68,8037.99,True,10
ORD-894983,2021-08-08,08:47:13,Completed,Website,CUST-020257,Brian Morris,44,Male,Consumer,Loyal,Lake Richard,Scotland,UK,North,48928,Cash on Delivery,Paid,GBP,Economy,WH-016,8.0,8.0,On Time,,,3.3,Neutral,Product has some issues but it works.,Google Ads,,,75,22,6,632.3199999999999,42.96,117.87,46.3,753.53,362.36,344.87,45.77,4280.61,True,5
ORD-255639,2023-03-06,19:25:41,Completed,Mobile App,CUST-014952,Kelly Calderon,67,Male,Premium,Returning,West Ashleyport,Scotland,UK,North,12829,Debit Card,Paid,GBP,Economy,WH-012,7.0,5.0,Delayed,,,3.3,Neutral,Not what I expected but it's okay.,Referral,Friend_Invite,,149,15,4,1489.48,247.18,248.46,2.46,1493.22,1016.32,474.44,31.77,2707.38,True,3
ORD-245764,2024-06-10,02:46:38,Completed,Mobile App,CUST-002066,Eric Anderson,72,Female,Premium,Loyal,Audreyview,Illinois,USA,Central,61109,Digital Wallet,Paid,USD,Economy,WH-006,6.0,6.0,On Time,,,4.1,Positive,Satisfied with the purchase.,Google Ads,Google_Display,SAVE37,12,1,3,126.45,11.75,8.03,0.75,123.48,39.03,83.7,67.78,11207.2,True,10
ORD-395213,2022-01-18,22:54:59,Cancelled,Social Media,CUST-017600,Megan Neal,33,Male,Consumer,Loyal,Brownmouth,Florida,USA,South,12998,PayPal,Failed,USD,Standard,WH-013,,,Cancelled,,,,,,Direct,Default_Campaign,,0,0,5,1392.47,0.0,97.47,20.64,1510.58,835.0,654.9399999999999,43.36,6866.63,True,7
ORD-836010,2022-08-20,20:06:17,Completed,Website,CUST-012448,Joe Zimmerman,62,Male,Consumer,Loyal,Michaelstad,Ohio,USA,Central,13841,Credit Card,Paid,USD,Standard,WH-013,5.0,6.0,Early,,,4.0,Positive,Satisfied with the purchase.,Direct,Default_Campaign,,155,20,4,1554.41,114.95,100.76,11.6,1551.82,850.41,689.81,44.45,6517.02,True,5
ORD-237207,2022-08-26,16:06:13,Completed,Social Media,CUST-006066,Dennis Rodriguez,58,Female,Consumer,Loyal,North Scottstad,Illinois,USA,Central,87741,Bank Transfer,Pending,USD,Express,WH-005,4.0,3.0,Delayed,,,2.7,Neutral,Not what I expected but it's okay.,Organic Search,Default_Campaign,SAVE33,20,0,4,201.24,26.05,12.27,18.34,205.8,84.28,103.18,50.14,6664.11,True,8
ORD-270269,2022-08-08,01:20:44,Completed,Marketplace,CUST-010999,Courtney Ball,18,Male,Consumer,Loyal,Davidchester,Florida,USA,South,54829,Digital Wallet,Paid,USD,Same Day,WH-010,0.0,0.0,Early,,,3.7,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,,435,131,7,4262.13,245.56,281.16,53.51,4351.24,2162.78,2134.9500000000003,49.07,11058.03,True,8
ORD-299670,2025-11-06,03:44:59,Completed,Mobile App,CUST-020759,Alexander Gonzalez,36,Male,Premium,Loyal,South Stephenfort,Florida,USA,South,30012,PayPal,Paid,USD,Same Day,WH-011,0.0,0.0,On Time,,,4.3,Positive,Good value for money.,Instagram,Insta_Stories,,544,302,20,8261.5,3221.19,352.82000000000005,50.69,5443.82,4672.89,720.24,13.23,15226.7,True,8
ORD-757626,2025-06-13,04:58:35,Completed,Mobile App,CUST-007997,Scott Garcia,20,Female,Premium,Loyal,Lake Dylanstad,Texas,USA,South,80774,Buy Now Pay Later,Pending,USD,Standard,WH-004,3.0,5.0,Early,,,3.5,Positive,Met my expectations. Would recommend.,Google Ads,,SAVE38,32,30,2,386.22,85.76,21.03,2.93,324.42,158.62,162.87,50.2,2815.51,True,5
ORD-594169,2023-06-09,03:35:46,Completed,Mobile App,CUST-015329,Jon Simmons,29,Male,Premium,Loyal,Chadshire,Manitoba,Canada,Central,89700,Digital Wallet,Paid,CAD,Standard,WH-006,7.0,7.0,On Time,,,3.5,Positive,Good product. Works as expected.,Google Ads,Google_Display,,97,40,4,1121.23,277.16,109.73,19.27,973.07,586.08,367.72,37.79,10753.99,True,5
ORD-229300,2021-05-17,17:15:51,Completed,Mobile App,CUST-009763,Miguel Anderson,25,Female,Consumer,Loyal,Warrenville,New York,USA,East,2015,Buy Now Pay Later,Pending,USD,Standard,WH-001,3.0,3.0,On Time,,,4.2,Positive,Decent quality for the price.,Google Ads,,,37,23,3,373.44,29.43,24.08,9.84,377.93,128.93,239.16000000000005,63.28,3447.57,True,6
ORD-508082,2024-05-16,02:22:17,Completed,Website,CUST-023200,Holly Wells,39,Female,Premium,Loyal,North Tylerfurt,California,USA,West,29887,Debit Card,Paid,USD,Standard,WH-013,7.0,7.0,On Time,,,3.3,Neutral,Product has some issues but it works.,YouTube,,,71,17,5,730.69,70.74000000000001,46.19,6.58,712.72,359.06,347.08,48.7,4854.13,True,4
ORD-612510,2021-09-29,22:10:58,Completed,Social Media,CUST-012456,Travis Hughes,45,Female,Consumer,Loyal,Hillview,Ohio,USA,Central,57023,Digital Wallet,Paid,USD,Standard,WH-006,7.0,7.0,On Time,,,3.5,Positive,Good value for money.,Organic Search,,,85,80,4,923.79,168.59,52.86,45.34,853.4000000000001,432.94,375.12,43.96,3583.3,True,4
ORD-402476,2023-09-13,04:39:18,Cancelled,Website,CUST-023236,George Nielsen,22,Male,Business,Loyal,Port Danielleton,California,USA,West,5289,Debit Card,Failed,USD,Economy,WH-018,,,Cancelled,,,,,,Organic Search,Default_Campaign,SAVE31,0,0,4,1737.45,0.0,121.62,19.4,1878.47,1011.68,847.3900000000001,45.11,11153.25,True,6
ORD-987180,2024-12-16,19:28:51,Cancelled,Marketplace,CUST-018594,John Turner,66,Female,Consumer,Loyal,Loganshire,Florida,USA,South,19148,Credit Card,Failed,USD,Standard,WH-006,,,Cancelled,,,,,,Google Ads,,SAVE48,0,0,11,4349.87,0.0,304.49,34.27,4688.63,2560.21,2094.15,44.66,9577.37,True,6
ORD-813421,2021-01-08,09:19:36,Completed,Mobile App,CUST-000415,Daniel Lee,19,Female,Consumer,Loyal,New Darlenefurt,Wales,UK,West,86736,Debit Card,Paid,GBP,Economy,WH-006,10.0,10.0,On Time,,,4.2,Positive,Good product. Works as expected.,Affiliate,Influencer_Program,,262,202,9,2462.8,301.04,432.35,30.6,2624.71,1262.16,1331.9499999999998,50.75,13658.71,True,8
ORD-974605,2022-10-12,20:01:55,Completed,Marketplace,CUST-013222,Edwin Kelly,29,Male,Business,Loyal,Hernandezborough,Tamil Nadu,India,South,63030,Cash on Delivery,Paid,INR,Standard,WH-010,3.0,3.0,On Time,,,4.1,Positive,Satisfied with the purchase.,Affiliate,Affiliate_Partner,,737,190,7,6477.91,241.86,1122.4899999999998,12.37,7370.91,4129.09,3229.45,43.81,9547.13,True,6
ORD-419520,2024-07-16,09:45:29,Completed,Website,CUST-024715,Dustin Smith,26,Male,Consumer,Loyal,Davisberg,Baden-Württemberg,Germany,South,29494,Cash on Delivery,Paid,EUR,Standard,WH-001,2.0,4.0,Early,,,4.3,Positive,Met my expectations. Would recommend.,Google Ads,,,135,21,4,1416.26,289.77,214.03,9.66,1350.1799999999998,900.72,439.8,32.57,15434.749999999998,True,8
